framework	molecule	T_ads_K	T_des_K	P_ads_Pa	P_des_Pa	SD
Bhathia_01	R125	283.0	303.0	100000.0	152.31393670785815	0.18010483226126844
Bhathia_01	R125	283.0	303.0	100000.0	187.9790561123359	1.1291038386028383
Bhathia_01	R125	283.0	303.0	100000.0	231.9953531544542	2.188404642530859
Bhathia_01	R125	283.0	303.0	100000.0	286.3183005509725	3.3666432749838258
Bhathia_01	R125	283.0	303.0	100000.0	353.36125536884737	4.677843293603082
Bhathia_01	R125	283.0	303.0	100000.0	436.10267508422373	6.0715507183413
Bhathia_01	R125	283.0	303.0	100000.0	538.2184388525997	6.668383061901483
Bhathia_01	R125	283.0	303.0	100000.0	664.2451525090609	7.310169859478116
Bhathia_01	R125	283.0	303.0	100000.0	819.7816923039709	8.002021613457277
Bhathia_01	R125	283.0	303.0	100000.0	1011.7379411776668	8.742376653171348
Bhathia_01	R125	283.0	303.0	100000.0	1248.6417679584788	9.533898731424358
Bhathia_01	R125	283.0	303.0	100000.0	1541.0178873747384	10.376096099157067
Bhathia_01	R125	283.0	303.0	100000.0	1901.8554321561603	11.27041227508688
Bhathia_01	R125	283.0	303.0	100000.0	2347.1850096327344	12.216403210907679
Bhathia_01	R125	283.0	303.0	100000.0	2896.7908792092962	13.213973717195756
Bhathia_01	R125	283.0	303.0	100000.0	3575.0898899883373	14.263010563125418
Bhathia_01	R125	283.0	303.0	100000.0	4412.216226317855	15.363034829375096
Bhathia_01	R125	283.0	303.0	100000.0	5445.360152285872	16.513467808186135
Bhathia_01	R125	283.0	303.0	100000.0	6720.420230367625	17.713046881430493
Bhathia_01	R125	283.0	303.0	100000.0	8294.04241586763	18.959033031785278
Bhathia_01	R125	283.0	303.0	100000.0	10236.13661618424	20.24598959926292
Bhathia_01	R125	283.0	303.0	100000.0	12632.982515827533	21.56384950430006
Bhathia_01	R125	283.0	303.0	100000.0	15591.062646904755	22.89560480925262
Bhathia_01	R125	283.0	303.0	100000.0	19241.792993472332	24.214996602636848
Bhathia_01	R125	283.0	303.0	100000.0	23747.361292089023	25.484791880266076
Bhathia_01	R125	283.0	303.0	100000.0	29307.932401534592	26.656776135805078
Bhathia_01	R125	283.0	303.0	100000.0	36170.54084821895	27.674230949272232
Bhathia_01	R125	283.0	303.0	100000.0	44640.065608455254	28.47753840839728
Bhathia_01	R125	283.0	303.0	100000.0	55092.77469444619	29.01279236287306
Bhathia_01	R125	283.0	303.0	100000.0	67993.04127720889	29.24210102668745
Bhathia_01	R125	283.0	303.0	100000.0	83913.97397870166	29.153512581805025
Bhathia_01	R125	283.0	303.0	100000.0	103562.87785671582	28.768349525097985
Bhathia_01	R125	283.0	303.0	100000.0	127812.67721496821	28.14401824045144
Bhathia_01	R125	283.0	303.0	100000.0	157740.69623151456	27.373991226814695
Bhathia_01	R125	283.0	303.0	100000.0	194676.5202778257	20.377554305289028
Bhathia_01	R125	283.0	303.0	100000.0	240261.06422060388	13.317164689006669
Bhathia_01	R125	283.0	303.0	100000.0	296519.4718810281	6.667141528314209
Bhathia_01	R125	283.0	303.0	100000.0	365951.085290597	0.45878814473821794
Bhathia_01	R125	283.0	333.0	100000.0	152.31393670785815	0.18010483226126844
Bhathia_01	R125	283.0	333.0	100000.0	187.9790561123359	1.1291038386028383
Bhathia_01	R125	283.0	333.0	100000.0	231.9953531544542	2.188404642530859
Bhathia_01	R125	283.0	333.0	100000.0	286.3183005509725	3.3666432749838258
Bhathia_01	R125	283.0	333.0	100000.0	353.36125536884737	4.677843293603082
Bhathia_01	R125	283.0	333.0	100000.0	436.10267508422373	6.133947438161732
Bhathia_01	R125	283.0	333.0	100000.0	538.2184388525997	7.7490419300241875
Bhathia_01	R125	283.0	333.0	100000.0	664.2451525090609	9.537146756977798
Bhathia_01	R125	283.0	333.0	100000.0	819.7816923039709	11.514183913766585
Bhathia_01	R125	283.0	333.0	100000.0	1011.7379411776668	13.695588139295166
Bhathia_01	R125	283.0	333.0	100000.0	1248.6417679584788	16.098033333580073
Bhathia_01	R125	283.0	333.0	100000.0	1541.0178873747384	18.738686296053746
Bhathia_01	R125	283.0	333.0	100000.0	1901.8554321561603	20.6405118559942
Bhathia_01	R125	283.0	333.0	100000.0	2347.1850096327344	22.504417781024813
Bhathia_01	R125	283.0	333.0	100000.0	2896.7908792092962	24.49934679433045
Bhathia_01	R125	283.0	333.0	100000.0	3575.0898899883373	26.62862939544014
Bhathia_01	R125	283.0	333.0	100000.0	4412.216226317855	28.899062639114952
Bhathia_01	R125	283.0	333.0	100000.0	5445.360152285872	31.312982129119078
Bhathia_01	R125	283.0	333.0	100000.0	6720.420230367625	33.871623921666895
Bhathia_01	R125	283.0	333.0	100000.0	8294.04241586763	36.57217180954915
Bhathia_01	R125	283.0	333.0	100000.0	10236.13661618424	39.40502954538648
Bhathia_01	R125	283.0	333.0	100000.0	12632.982515827533	42.35190624790469
Bhathia_01	R125	283.0	333.0	100000.0	15591.062646904755	45.38332539387085
Bhathia_01	R125	283.0	333.0	100000.0	19241.792993472332	48.45572933669961
Bhathia_01	R125	283.0	333.0	100000.0	23747.361292089023	51.51047473456046
Bhathia_01	R125	283.0	333.0	100000.0	29307.932401534592	54.47327742179679
Bhathia_01	R125	283.0	333.0	100000.0	36170.54084821895	57.25659311859004
Bhathia_01	R125	283.0	333.0	100000.0	44640.065608455254	59.76460712631799
Bhathia_01	R125	283.0	333.0	100000.0	55092.77469444619	61.90037628840897
